144,17,377,,RS UMUM JATIMULYA,,JL. JATIMULYA RAYA NO. 14 BEKASI TIMUR,"[{""type"": ""phone"", ""phone_number"": ""0218203785""}]"
145,17,372,,RS UMUM KARTIKA HUSADA SETU,,JL. RAYA BURANGKENG DESA BURANGKENG RT. 001 RW.06 KEC. SETU,"[{""type"": ""phone"", ""phone_number"": ""02182610004""}{""type"": ""phone"", ""phone_number"": ""02182610004""}]"
146,17,377,,RS UMUM KARTIKA HUSADA TAMBUN,,"JL. RAYA MANGUNJAYA NO.07 KP.RUKEM,TAMBUN - BEKASI","[{""type"": ""phone"", ""phone_number"": ""88327281""}]"
147,17,377,,RS UMUM KARYA MEDIKA II,,JL. SULTAN HASANUDDIN NO.63 KEC. TAMBUN SELATAN,"[{""type"": ""phone"", ""phone_number"": ""2188327514""}]"
148,17,372,,RS UMUM KASIH INSANI SETU,,JL. RAYA SETU NO.99 DESA LUBANG BUAYA KEC. SETU,"[{""type"": ""phone"", ""phone_number"": ""02182611565""}]"
149,17,,,RS UMUM KASIH INSANI SUKATANI,,JL. RAYA SUKATANI NO. 9 DESA KARANG SENTOSA KEC. KARANG BAHAGIA,"[{""type"": ""phone"", ""phone_number"": ""02189161339""}]"
150,17,,,RS UMUM MEDIROSSA 2,,"JL. RAYA CIBARUSAH, DS SINDANG MULYA NO. 5 CIBARUSAH","[{""type"": ""phone"", ""phone_number"": ""02189955555""}]"
151,17,,,RS UMUM MEDIROSSA CIKARANG,,"JL. INDUSTRI TEGAL GEDE NO.09, CIKARANG SELATAN BEKASI","[{""type"": ""phone"", ""phone_number"": ""02189833216""}]"
152,17,377,,RS UMUM MEKAR SARI BEKASI,,JL. MEKAR SARI NO. 1 BEKASI,"[{""type"": ""phone"", ""phone_number"": ""0218813787""}]"
153,17,377,,RS UMUM MULTAZAM MEDIKA,,JL. RAYA PERUM JATIMULYA NO. 1 TAMBUN SELATAN,"[{""type"": ""phone"", ""phone_number"": ""0218215101""}]"
154,17,,,RS UMUM OMNI CIKARANG,,"KOMPLEK OASIS KAV. 1, JL. RAYA CIKARANG CIBARUSAH, KELURAHAN SUKARESMI, KECAMATAMORE ...","[{""type"": ""phone"", ""phone_number"": ""02129779999""}]"
155,17,,,RS UMUM PERMATA KELUARGA LIPPO CIKARANG,,"JL. M.H THAMRIN KAV 129 LIPPO CIKARANG, BEKASI 17599","[{""type"": ""phone"", ""phone_number"": ""02189905588""}]"
156,17,,,RS UMUM PINNA,,JALAN KARANG SATRIA NO 4 DAN 5BEKASI,"[{""type"": ""phone"", ""phone_number"": ""8827554""}]"
157,17,,,RS UMUM RIDHOKA SALMA,,JL. RAYA IMAM BONJOL NO 7 CIKARANG BARAT,"[{""type"": ""phone"", ""phone_number"": ""02189116527""}]"
158,17,,,RS UMUM SENTRA MEDIKA CIKARANG,,JL. RAYA INDUSTRI PASIRGOMBONG CIKARANG,"[{""type"": ""phone"", ""phone_number"": ""0218904160""}]"
159,17,,,RS UMUM SILOAM,,JL. MH THAMRIN KAV.105 BEKASI,"[{""type"": ""phone"", ""phone_number"": ""02129636900""}]"
160,17,378,,RS UMUM TARUMAJAYA,,"JALAN RAYA TARUMAJAYA NO. 1B, PANTAI MAKMUR TARUMAJAYA, BEKASI","[{""type"": ""phone"", ""phone_number"": ""88992337""}]"
161,17,386,,RS UMUM TIARA,,JL. RAYA BABELAN NO. 73 DESA KEBALEN KEC. BABELAN KAB. BEKASI,"[{""type"": ""phone"", ""phone_number"": ""02189131111""}]"
162,17,377,,RSIA AISYAH QURRATAAIN,,JL KAMPUNG RAWA KALONG RT001 RW021 SETIA MEKAR TAMBUN SELATAN,"[{""type"": ""phone"", ""phone_number"": ""82311286061""}]"
163,18,395,,RS IBU DAN ANAK KARTINI,,Jl. Letkol GA Manulang No. 46 Padalarang Bandung Barat,"[{""type"": ""phone"", ""phone_number"": ""0226804440""}]"
164,18,399,5823,RS JIWA PROVINSI JAWA BARAT,,Jl. Kolonel Masturi KM 7 Cisarua - Bandung Barat,"[{""type"": ""phone"", ""phone_number"": ""0222700260""}]"
165,18,395,,RS UMUM CAHYA KAWALUYAN,,Jl. Parahyangan KM. 3 - Kota Baru Parahyangan Kec. Padalarang KBB,"[{""type"": ""phone"", ""phone_number"": ""0226803700""}]"
166,18,400,5833,RS UMUM DAERAH CIKALONG WETAN,,Jl. Padalarang - Purwakarta KM 11 Cikalong Wetan,"[{""type"": ""phone"", ""phone_number"": ""022 8686243""}]"
167,18,390,5722,RS UMUM DAERAH CILILIN,,Jl. Blok Cinta Karya Desa Cililin Kecamatan Cililin Kabupaten Bandung Barat,"[{""type"": ""phone"", ""phone_number"": ""0226941600""}]"
168,18,398,5809,RS UMUM DAERAH LEMBANG,,Jl. Raya Lembang KM.114 No.11 Desa Gudang Kahuripan Kec. Lembang,"[{""type"": ""phone"", ""phone_number"": ""0222786879""}]"
169,18,396,5786,RS UMUM IMC,,Jl. Raya Cimareme RT. 01 RW. 02 Ds Cimareme Kec Ngamprah Kab Bandung Barat,"[{""type"": ""phone"", ""phone_number"": ""0226620923""}]"
170,18,396,5786,RS UMUM KARISMA,,Jl. Raya Cimareme No. 235 RT. 03 RW. 01 Kec.Ngamprah,"[{""type"": ""phone"", ""phone_number"": ""0226866221""}]"
171,20,417,,RS BERSALIN PASUTRI,,JL. MERAK NO.3 TANAH SAREAL KOTA BOGOR,"[{""type"": ""phone"", ""phone_number"": ""02518349707""}]"
172,20,417,,RS IBU DAN ANAK BUNDA SURYATNI,,"JL. KH. SHOLEH ISKANDAR NO,21 TANAH SAREAL KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02517543892""}]"
173,20,414,,RS IBU DAN ANAK SAWOJAJAR,,"JL. SAWOJAJAR NO, 9 BOGOR TENGAH KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518324371""}]"
174,20,415,,RS JIWA DR. H. MARZOEKI MAHDI,,JL. DR. SUMERU NO.114 KOTA BOGOR,"[{""type"": ""phone"", ""phone_number"": ""2518324025""}]"
175,20,413,,RS UMUM AZRA,,"JL. RAYA PAJAJARAN NO.219, BOGOR UTARA KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518318456""}]"
176,20,414,,RS UMUM BHAYANGKARA TK IV BOGOR,,JL. KAPTEN MUSLIHAT NO. 18 PALEDANG BOGOR TENGAH KOTA BOGOR,"[{""type"": ""phone"", ""phone_number"": ""2518348987""}]"
177,20,416,,RS UMUM BOGOR MEDICAL CENTRE,,"JL. PAJAJARAN INDAH V NO.97, BOGOR TIMUR KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518307900""}]"
178,20,415,,RS UMUM DAERAH KOTA BOGOR,,JL. DR. SUMERU 120 KOTA BOGOR,"[{""type"": ""phone"", ""phone_number"": ""02518312292""}]"
179,20,413,,RS UMUM FAMILY MEDICAL CENTER,,"JL. RAYA BOGOR KM.51 CILUAR, BOGOR","[{""type"": ""phone"", ""phone_number"": ""2518652391""}]"
180,20,415,,RS UMUM HERMINA BOGOR,,"JL. RING ROAD I KAV. 23,25,27 PERUM TAMAN YASMIN BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518382525""}]"
181,20,417,,RS UMUM ISLAM BOGOR,,"JL. PERDANA RAYA NO.22, TANAH SAREAL, BOGOR UTARA KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518316822""}]"
182,20,416,,RS UMUM JULIANA,,JL. RAYA TAJUR NO. 75 BOGOR TIMUR KOTA BOGOR,"[{""type"": ""phone"", ""phone_number"": ""02518339593""}]"
183,20,415,,RS UMUM KARYA BHAKTI PRATIWI,,JL. RAYA DRAMAGA KM. 7 BOGOR,"[{""type"": ""phone"", ""phone_number"": ""02518626868""}]"
184,20,415,,RS UMUM MEDIKA DRAMAGA,,"JL. RAYA DRAMAGA KM.7,3 MARGAJAYA-BOGOR BARAT-KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518308900""}]"
185,20,412,,RS UMUM MELANIA,,"JL. PAHLAWAN NO.91, KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518321196""}]"
186,20,413,,RS UMUM MULIA PAJAJARAN,,"JL. RAYA PAJAJARAN NO. 98, BANTARJATI - BOGOR UTARA, KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518379898""}]"
187,20,414,,RS UMUM PMI BOGOR,,JL. RAYA PAJAJARAN NO. 80 BOGOR,"[{""type"": ""phone"", ""phone_number"": ""02518324080""}]"
188,20,414,,RS UMUM SALAK,,JL. JEND SUDIRMAN NO. 8 KOTA BOGOR,"[{""type"": ""phone"", ""phone_number"": ""02518345222""}]"
189,20,414,,RS UMUM SILOAM HOSPITALS BOGOR,,"JL. PAJAJARAN NO. 27 BOGOR TENGAH, KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""2518303900""}]"
190,20,412,,RS UMUM UMMI,,JL. EMPANG II NO. 2 BOGOR SELATAN KOTA BOGOR,"[{""type"": ""phone"", ""phone_number"": ""02518341600""}]"
191,20,416,,RS UMUM VANIA,,"JL. SILIWANGI NO. 11, KEL. SUKASARI, KEC. BOGOR TIMUR KOTA BOGOR","[{""type"": ""phone"", ""phone_number"": ""02518380601""}]"
192,21,421,,RS UMUM ASSYIFA SUKABUMI,,JL. JEND SUDIRMAN NO. 3 KOTA SUKABUMI,"[{""type"": ""phone"", ""phone_number"": ""222663""}]"
193,21,421,,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,,JL. AMINTA AZMALI NO. 59A KOTA SUKABUMI,"[{""type"": ""phone"", ""phone_number"": ""0266229207""}]"
194,21,,,RS UMUM DAERAH AL-MULK,,"JL. PELABUHAN 2 KM 6, LEMBURSITU","[{""type"": ""phone"", ""phone_number"": ""02666220941""}]"
195,21,422,,RS UMUM DAERAH R SYAMSUDIN SH,,JL. RUMAH SAKIT NO. 1 KOTA SUKABUMI,"[{""type"": ""phone"", ""phone_number"": ""0266225180""}]"
196,21,422,,RS UMUM DAERAH SEKARWANGI,,JL. SILIWANGI NO. 49 CIBADAK SUKABUMI,"[{""type"": ""phone"", ""phone_number"": ""0266531261""}]"
197,21,420,,RS UMUM KARTIKA KASIH,,"JL. JENDERAL AHMAD YANI NO.18A, KOTA SUKABUMI","[{""type"": ""phone"", ""phone_number"": ""2666250905""}]"
198,21,422,,RS UMUM RIDOGALIH,,JL. GUDANG NO. 24 SUKABUMI,"[{""type"": ""phone"", ""phone_number"": ""0266221983""}]"
199,22,444,,RS GIGI DAN MULUT MARANATHA,,Jl. Prof. drg. Suria Sumantri  MPH. No.65 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0222005934""}{""type"": ""phone"", ""phone_number"": ""0222005933""}]"
200,22,447,6181,RS IBU DAN ANAK AL ISLAM,,Jl. Awibitung No. 29-31 Kelurahan Cicadas Kecamatan Cibeunying Kidul,"[{""type"": ""phone"", ""phone_number"": ""0227208284""}]"
201,22,428,6081,RS IBU DAN ANAK GRHA BUNDA,,Jl. Terusan Jakarta No. 15-17 Kec. Kiaracondong kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""02287256789""}]"
202,22,437,6131,RS IBU DAN ANAK HARAPAN BUNDA BANDUNG,,Jl. Pluto Raya Blok C Margahayu Raya Buah Batu Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0227506490""}]"
203,22,440,,RS IBU DAN ANAK HUMANA PRIMA,,Jl. Rancabolang No. 21 Kel. Manjahlega Kec. Rancasari Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0227563543""}]"
204,22,424,6055,RS IBU DAN ANAK KOTA BANDUNG,,Jl. Astanaanyar No. 224 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0225201139""}]"
205,22,446,6179,RS IBU DAN ANAK LIMIJATI,,Jl. LLRE. Martadinata No. 39 Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0224207770""}]"
206,22,439,6137,RS IBU DAN ANAK MELINDA,,Jl. Pajajaran No.46 Kel Pasirkaliki  Kec. Cicendo Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0224222788""}]"
207,22,438,,RS KHUSUS BEDAH HALMAHERA SIAGA,,JL. LL RE MARTADINATA NO. 28 KOTA BANDUNG,"[{""type"": ""phone"", ""phone_number"": ""0224206061""}]"
208,22,446,6179,RS KHUSUS GIGI DAN MULUT KOTA BANDUNG,,Jl. LL RE Martadinata 45 Bandung,"[{""type"": ""phone"", ""phone_number"": ""022 4234058""}]"
209,22,431,,RS KHUSUS GIGI DAN MULUT UNPAD,,JL. SEKELOA SELATAN I BANDUNG,"[{""type"": ""phone"", ""phone_number"": ""2533044""}]"
210,22,431,6098,RS KHUSUS GINJAL NY R.A. HABIBIE,,Jl. Tubagus Ismail No. 46 Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0222501985""}]"
211,22,438,,RS KHUSUS MATA CICENDO,,JL. CICENDO NO.4 BANDUNG,"[{""type"": ""phone"", ""phone_number"": ""0224231280""}]"
212,22,434,6111,RS MATA BANDUNG EYE CENTER,,Jl. Buah Batu No.147 Kel. Turangga Kec. Lengkong Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""02273514682""}]"
213,22,433,6103,RS PARU DR. H. A. ROTINSULU,,Jl. Bukit Jarian No. 40 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0222034446""}]"
214,22,431,6095,RS UMUM ADVENT BANDUNG,,Jl. Cihampelas No. 161 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0222034386""}]"
215,22,440,,RS UMUM AL-ISLAM BANDUNG,,Jl. Soekarno. Hatta 644 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0227562046""}]"
216,22,438,6133,RS UMUM BUNGSU,,Jl. Veteran No. 6 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0224231550""}]"
217,22,426,6071,RS UMUM DAERAH KOTA BANDUNG,,Jl. Rumah Sakit 22 Ujung Berung,"[{""type"": ""phone"", ""phone_number"": ""0227811794""}]"
218,22,427,,RS UMUM HERMINA ARCAMANIK,,JL. A.H. NASUTION NO. 50 ANTAPANI KOTA BANDUNG,"[{""type"": ""phone"", ""phone_number"": ""02287242525""}]"
219,22,439,6139,RS UMUM HERMINA PASTEUR,,Jl. Dr. Djundjunan No.107 Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0226072525""}]"
220,22,423,6049,RS UMUM IMMANUEL BANDUNG,,Jl. Kopo 161 Bandung,"[{""type"": ""phone"", ""phone_number"": ""'0225201656""}]"
221,22,429,6085,RS UMUM KEBONJATI,,Jl. Kebonjati No. 152 Kel. Kebon Jeruk Kec. Andir kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0226014058""}]"
222,22,433,6104,RS UMUM LANUD DR. M. SALAMUN,,Jl. Ciumbuleuit 203 Bandung,"[{""type"": ""phone"", ""phone_number"": ""022 2032090""}]"
223,22,439,6137,RS UMUM MELINDA 2,,Jl. Dr. Cipto No.1 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0224233777""}]"
224,22,434,6111,RS UMUM MUHAMMADIYAH BANDUNG,,Jl. K.H. Ahmad Dahlan No.53 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0227301062""}]"
225,22,428,6079,RS UMUM PINDAD,,Jl. Gatot Soebroto No. 517 Kel. Sukapura Kec. Kiaracondong,"[{""type"": ""phone"", ""phone_number"": ""0227322877""}]"
226,22,444,6173,RS UMUM PUSAT DR. HASAN SADIKIN,,Jl. Pasteur No. 38 Bandung,"[{""type"": ""phone"", ""phone_number"": ""'0222034953""}{""type"": ""phone"", ""phone_number"": ""0222034954""}]"
227,22,429,6087,RS UMUM RAJAWALI,,Jl. Rajawali No.38 Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0226011913""}]"
228,22,431,6096,RS UMUM SANTO BORROMEUS,,Jl. Ir. H. Juanda No.100 Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0222552000""}]"
229,22,447,6182,RS UMUM SANTO YUSUP,,Jl. Cikutra No. 7 Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0227202420""}]"
230,22,429,6085,RS UMUM SANTOSA HOSPITAL BANDUNG CENTRAL,,Jl. Kebon Jati No.38 Bandung,"[{""type"": ""phone"", ""phone_number"": ""0224248333""}]"
231,22,443,6164,RS UMUM SANTOSA HOSPITAL BANDUNG KOPO,,Jl. K.H. Wahid Hasyim (Kopo) No. 461-463 Bandung,"[{""type"": ""phone"", ""phone_number"": ""02254280333""}]"
232,22,446,6179,RS UMUM TK IV 03.07.03 SARININGSIH,,Jl. L.L. RE. Martadinata No. 9 Kota Bandung,"[{""type"": ""phone"", ""phone_number"": ""0224204257""}]"
233,22,437,,RS UMUM TK IV 03.07.03SARININGSIH,,JL. L.L. RE. MARTADINATA NO. 9 KOTA BANDUNG,"[{""type"": ""phone"", ""phone_number"": ""4204257""}]"
234,23,452,,RS AWAL BROS BEKASI TIMUR,,JL. HM. JOYOMARTONO RT 003 RW 021 KELURAHAN MARGAHAYU KECAMATAN BEKASI TIMUR KOTMORE ...,"[{""type"": ""phone"", ""phone_number"": ""02182678989""}]"
235,23,,,RS HELSA,,JL. RAYA HANKAM NO. 17 PONDOK MELATI KOTA BEKASI,"[{""type"": ""phone"", ""phone_number"": ""8462564""}{""type"": ""phone"", ""phone_number"": ""8462564""}]"
236,23,,,RS IBU DAN ANAK KARUNIA KASIH,,"JL. RAYA JATIWARINGIN NO.133, PD GEDE BEKASI","[{""type"": ""phone"", ""phone_number"": ""0218461970""}]"
237,23,455,,RS IBU DAN ANAK RINOVA INTAN,,JL. RAYA SEROJA NO. 101 HARAPAN JAYA,"[{""type"": ""phone"", ""phone_number"": ""0218849401""}]"
238,23,,,RS IBU DAN ANAK SELASIH MEDIKA,,JL. RAYA BINTARA NO.5 BEKASI BARAT,"[{""type"": ""phone"", ""phone_number"": ""02188850156""}{""type"": ""phone"", ""phone_number"": ""02188850156""}]"
239,23,,,RS IBU DANANAK RATNA ERVITA MEDIKA,,JL. RAYA NAROGONG KM.7 NO.3 BOJONG MENTENG RAWA LUMBU,"[{""type"": ""phone"", ""phone_number"": ""2182436206""}]"
240,23,,,RS MUSTIKA MEDIKA BEKASI,,JALAN KELAPA DUA NO 110 RT 07 RW 08 KELURAHAN PADURENAN KECAMATAN MUSTIKAJAYA KOMORE ...,"[{""type"": ""phone"", ""phone_number"": ""2182622530""}]"
241,23,455,,RS SETO HASBADI,,JL. RAYA SEROJA NO. 19 HARAPAN JAYA BEKASI UTARA,"[{""type"": ""phone"", ""phone_number"": ""0218866142""}{""type"": ""phone"", ""phone_number"": ""0218866142""}]"
242,23,453,,RS UMUM ANANDA,,"JL. SULTAN AGUNG NO. 173, KEC. MEDAN SATRIA - KOTA BEKASI.","[{""type"": ""phone"", ""phone_number"": ""0218854338""}]"
243,23,454,,RS UMUM ANNA,,"JL. RAYA PEKAYON JAYA NO.36, KEL.JAKA SETIA, BEKASI","[{""type"": ""phone"", ""phone_number"": ""02182432211""}]"
244,23,455,,RS UMUM ANNA MEDIKA,,"JL. RAYA PERJUANGAN NO. 45 HARAPAN BARU, BEKASI UTARA","[{""type"": ""phone"", ""phone_number"": ""02188882211""}]"
245,23,454,,RS UMUM AWAL BROS,,"JL. KH. NOER ALIE KAV. 17-18(KALIMALANG), BEKASI 17144","[{""type"": ""phone"", ""phone_number"": ""0218868888""}]"
246,23,452,,RS UMUM BELLA,,"JL. IR. H .JUANDA NO. 141, BEKASI","[{""type"": ""phone"", ""phone_number"": ""0218801778""}]"
247,23,452,,RS UMUM BHAKTI KARTINI,,JL. R.A. KARTINI NO.11 BEKASI,"[{""type"": ""phone"", ""phone_number"": ""8801954""}]"
248,23,454,,RS UMUM BUDI LESTARI,,JL. KH. NOER ALI NO. 2 KAYURINGIN BEKASI SELATAN - BEKASI,"[{""type"": ""phone"", ""phone_number"": ""8842336""}]"
249,23,,,RS UMUM CIKUNIR,,JL. CIKUNIR RAYA GANG HJ. NAPIAH NO.8 - JAKAMULYA KOTA BEKASI,"[{""type"": ""phone"", ""phone_number"": ""02182437322""}]"
250,23,,,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,,JL. PRAMUKA NO. 55 BEKASI,"[{""type"": ""phone"", ""phone_number"": ""0218841005""}]"
251,23,452,,RS UMUM GRAHA JUANDA,,"JL. IR. H. JUANDA NO. 326, BEKASI TIMUR","[{""type"": ""phone"", ""phone_number"": ""0218811832""}]"
252,23,454,,RS UMUM HERMINA BEKASI,,JL. KEMAKMURAN NO.39 MARGAJAYA BEKASI,"[{""type"": ""phone"", ""phone_number"": ""0218842121""}]"
253,23,,,RS UMUM HOSANA MEDICA BEKASI,,JL. PRAMUKA NO.12 RT.004/RW002 KEL.SEPANJANG JAYA KEC.RAWALUMBU BEKASI,"[{""type"": ""phone"", ""phone_number"": ""0218221570""}]"
254,23,,,RS UMUM ISLAM DR. SUBKI ABDULKADIR,,"JL. R.A. KARTINI NO.66,BEKASI","[{""type"": ""phone"", ""phone_number"": ""8803386""}]"
255,23,,,RS UMUM JATI SAMPURNA,,"JL. STUDIO ANTV RT.03/07 KEL.JATI RADEN, BEKASI","[{""type"": ""phone"", ""phone_number"": ""0218451457""}]"
256,23,452,,RS UMUM JUWITA,,"JL. M. HASIBUAN NO.78, BEKASI TIMUR","[{""type"": ""phone"", ""phone_number"": ""88295901""}]"
257,23,450,,RS UMUM KARTIKA HUSADA JATIASIH,,JL. SWATANTRA NO. 72 JATIASIH BEKASI,"[{""type"": ""phone"", ""phone_number"": ""02182435587""}]"
258,23,451,,RS UMUM KARYA MEDIKA BANTAR GEBANG,,"JL. RAYA NAROGONG KM. 11 PANGKALAN 1A, BANTAR GEBANG BEKASI","[{""type"": ""phone"", ""phone_number"": ""0218254630""}{""type"": ""phone"", ""phone_number"": ""0218254630""}]"
259,23,,,RS UMUM MASMITRA,,"JL. KELURAHAN JATI MAKMUR NO.40, PONDOK GEDE KOTA BEKASI","[{""type"": ""phone"", ""phone_number"": ""2184971766""}]"
260,23,454,,RS UMUM MITRA KELUARGA BEKASI BARAT,,"JL. JEND. AHMAD YANI - KAYURINGIN JAYA, BEKASI","[{""type"": ""phone"", ""phone_number"": ""0218853333""}]"
261,23,452,,RS UMUM MITRA KELUARGA BEKASI TIMUR,,"JL. PENGASINAN, RAWA SEMUT, MARGAHAYU BEKASI TIMUR","[{""type"": ""phone"", ""phone_number"": ""0218817777""}]"
262,23,,,RS UMUM PERMATA BEKASI,,"JL. LEGENDA RAYA NO. 9 MUSTIKA JAYA, BEKASI","[{""type"": ""phone"", ""phone_number"": ""0218251919""}]"
263,23,,,RS UMUM PERMATA CIBUBUR,,"JL. ALTERNATIF CIBUBUR - CILEUNGSI NO. 6A, KEC. JATI SAMPURNA, BEKASI","[{""type"": ""phone"", ""phone_number"": ""8458806""}]"
264,23,,,RS UMUM PUSPA HUSADA,,JL. RAYA PONDOK TIMUR KM. 1,"[{""type"": ""phone"", ""phone_number"": ""02182618979""}{""type"": ""phone"", ""phone_number"": ""02182618979""}]"
265,23,,,RS UMUM RAWA LUMBU,,JL. DASA DARMA 20-23 BEKASI,"[{""type"": ""phone"", ""phone_number"": ""218242251""}]"
266,23,,,RS UMUM SATRIA MEDIKA,,JL. RAYA BANTAR GEBANG SETU NO 119 KEL PADURENAN KEC MUSTIKA JAYA,"[{""type"": ""phone"", ""phone_number"": ""2122105678""}]"
267,23,452,,RS UMUM SENTOSA,,"JL. PAHLAWAN NO. 60, DUREN JAYA BEKASI","[{""type"": ""phone"", ""phone_number"": ""8806140""}]"
268,23,,,RS UMUM ST ELISABETH,,"JL. RAYA NAROGONG 202 KM.5,KEMANG PRATAMA,KEL. BOJONGRAWA LUMBU, KEC. RAWA LUMBUMORE ...","[{""type"": ""phone"", ""phone_number"": ""82430101""}]"
269,23,453,,RS UMUM TAMAN HARAPAN BARU,,JL. KALIABANG TENGAH NO. 2,"[{""type"": ""phone"", ""phone_number"": ""02188981055""}]"
270,24,,,RS IBU DAN ANAK ASYIFA,,"JL.RAYA DEPOK - CINERE NO 09, RKP. JAYA BARU, DEPOK","[{""type"": ""phone"", ""phone_number"": ""02177883905""}]"
271,24,,,RS IBU DAN ANAK BRAWIJAYA BOJONGSARI,,JL. RAYA PARUNG CIPUTAT RT 002 RW 002,"[{""type"": ""phone"", ""phone_number"": ""2129836122""}]"
272,24,457,,RS IBU DAN ANAK BUNDA ALIYAH,,JL. KARTINI NO. 2 RT. 001 RW. 009 KELURAHAN DEPOK KECAMATAN PANCORAN MAS,"[{""type"": ""phone"", ""phone_number"": ""02177803600""}]"
273,24,459,,RS IBU DAN ANAK SETYA BHAKTI,,JL. RAYA BOGOR KM.30 KEL. MEKARSARI KEC. CIMANGGIS,"[{""type"": ""phone"", ""phone_number"": ""0218711518""}]"
274,24,459,,RS IBU DAN ANAK TUMBUH KEMBANG,,JL. RAYA BOGOR KM.31 NO.23 CIMANGGIS KOTA DEPOK,"[{""type"": ""phone"", ""phone_number"": ""0218701874""}{""type"": ""phone"", ""phone_number"": ""0218701874""}]"
275,24,,,RS JANTUNG DIAGRAM,,JL. MARIBAYA NO. 1 CINERE,"[{""type"": ""phone"", ""phone_number"": ""217545499""}]"
276,24,457,,RS UMUM BHAKTI YUDHA,,JL. RAYA SAWANGAN NO. 2A DEPOK,"[{""type"": ""phone"", ""phone_number"": ""0217520082""}]"
277,24,,,RS UMUM CITRA MEDIKA DEPOK,,"JL. RAYA KALIMULYA NO. 68, RT 6 RW 7, KEL. KALIMULYA KEC. CILODONG","[{""type"": ""phone"", ""phone_number"": ""02129671000""}]"
278,24,456,,RS UMUM DAERAH KOTA DEPOK,,JL. RAYA MUCHTAR NO. 99 SAWANGAN,"[{""type"": ""phone"", ""phone_number"": ""02518602514""}]"
279,24,461,,RS UMUM GRHA PERMATA IBU,,JL. KH. M. USMAN NO 168 KUKUSAN DEPOK,"[{""type"": ""phone"", ""phone_number"": ""0217778899""}]"
280,24,457,,RS UMUM HARAPAN DEPOK,,JL. PEMUDA NO.10 DEPOK,"[{""type"": ""phone"", ""phone_number"": ""0217520009""}]"
281,24,,,RS UMUM HASANAH GRAHA AFIAH,,JL. RADEN SALEH NO.42 (STUDIO ALAM TVRI) DEPOK,"[{""type"": ""phone"", ""phone_number"": ""2177826267""}]"
282,24,457,,RS UMUM HERMINA DEPOK,,JL. RAYA SILIWANGI NO. 50 PANCORAN MAS DEPOK,"[{""type"": ""phone"", ""phone_number"": ""02177202525""}]"
283,24,459,,RS UMUM MEILIA,,"JL. ALTERNATIF CIBUBUR KM. 1, KEL. HARJAMUKTI, CIMANGGIS, KOTA DEPOK","[{""type"": ""phone"", ""phone_number"": ""8444444""}]"
284,24,457,,RS UMUM MITRA KELUARGA DEPOK,,"JL. MARGONDA RAYA, PANCORAN MAS, DEPOK, JAWA BARAT","[{""type"": ""phone"", ""phone_number"": ""02177210700""}]"
285,24,456,,RS UMUM PERMATA DEPOK,,JL. RAYA MUCHTAR NO.22 SAWANGAN,"[{""type"": ""phone"", ""phone_number"": ""02129669000""}]"
286,24,,,RS UMUM PURI CINERE,,"JL. MARIBAYA NO.1 PURI CINERE,DEPOK","[{""type"": ""phone"", ""phone_number"": ""0217545488""}]"
287,24,458,,RS UMUM SENTRA MEDIKA DEPOK,,"JL. RAYA BOGOR KM. 33 CISALAK, SUKMAJAYA, DEPOK","[{""type"": ""phone"", ""phone_number"": ""8743790""}]"
288,24,458,,RS UMUM SIMPANGAN DEPOK,,"JL. RAYA BOGOR KM.36,SUKAMAJU SUKMAJAYA DEPOK","[{""type"": ""phone"", ""phone_number"": ""0218741549""}]"
